,AAA023D18,AAA023J06,AAA024D14,AAA027E14,AAA027J17,AAA027L06,AAA027L17,AAA027M14,AAA028A23,AAA028E20,AAA028G02,AAA028I14,AAA028K15,AAA028P02,AAA041L13,AAA044D11,AAA044N04,AAA044O16,AAA278I18,AAA278O22,AB141P03,acIB-AMD-6,acIB-AMD-7,acMicro-1,acMicro-4,BIN_10,BIN_15,bin_29_2_acIII,bin_7_acI-B2,MEint10152,MEint1091,MEint11576,MEint1363,MEint14260,MEint1719,MEint1953,MEint2297,MEint2538,MEint2729,MEint283,MEint3119,MEint3163,MEint3864,MEint4252,MEint885,Rhodoluna,TBepi149,TBepi2057,TBepi2754,TBepi2973,TBepi3207,TBepi3256,TBepi3475,TBepi4163,TBepi4208,TBhypo2152,TBhypo3180,TBhypo3219,TBhypo3463,TBhypo3765,TBhypo3838,TBhypo680,TBhypo9906
MEint3864,0.278375606001,0.0279271607594,0.37604600186,0.112903311828,0.44041144962,0.278674273199,0.140233138192,0.237156866057,0.222670618081,0.335275262712,0.4177127426,0.223118618878,0.0277778271606,0.25059777884,0.500299556088,0.34423438975,0.500150222489,0.444594568168,0.333781926723,0.487605311298,0.223118618878,0.306601433958,0.222521284482,0.278674273199,0.403226494625,0.528525384045,0.445191902563,0.416816741008,0.43175098978,0.300327645027,0.417414075403,0.389785581841,0.361410420285,0.549730755077,0.444743901767,0.389785581841,0.581988590202,0.251344446835,0.496713771936,0.501493335988,0.237754200452,0.468189276781,1.0,0.416816741008,0.432049656977,0.305556098766,0.222222617285,0.472671062526,0.554061429443,0.334080593921,0.552866760652,0.467890609583,0.500448889687,0.25059777884,0.469085278374,0.168906966946,0.364695759459,0.361111753088,0.361858421082,0.320490347538,0.250896446038,0.500299556088,0.320490347538
MEint4252,0.370370358025,0.641975308642,0.438271604938,0.259259259259,0.378600802469,0.530864197531,0.0699588395062,0.129629617284,0.384773666667,0.185185185185,0.913580271605,0.415637851852,0.222222222222,0.397119345679,0.893004135802,0.685185185185,0.864197555556,0.444444444444,0.567901234568,0.59876545679,0.176954716049,0.150205753086,0.407407395062,0.65226337037,0.722222209877,0.444444444444,0.520576135802,0.506172839506,0.808641962963,0.646090530864,0.444444444444,0.405349790123,0.569958839506,0.683127567901,0.697530864198,0.386831271605,0.753086395062,0.604938271605,0.703703691358,0.372427962963,0.783950604938,0.668724271605,0.172839506173,1.0,0.388888888889,0.481481481481,0.12139917284,0.917695493827,0.687242790123,0.687242802469,0.222222209877,0.386831271605,0.668724296296,0.148148160494,0.592592604938,0.740740740741,0.465020580247,0.545267493827,0.851851864198,0.845679,0.49794237037,0.613168740741,0.703703691358
MEint885,0.470338991023,0.406779667912,0.550847466964,0.271186445274,0.586158196376,0.627118637748,0.101694916978,0.101694916978,0.491525415111,0.135593222637,0.576271196208,0.322033903763,0.203389833956,0.423728820741,0.627118654697,0.697740113521,0.593220349038,0.49152543206,0.580508484415,0.436440685363,0.135593222637,0.186440681126,0.440677973571,0.406779667912,0.618644078282,0.627118654697,0.288135598104,0.436440685363,0.618644078282,0.724576283467,0.288135598104,0.432203397156,0.576271196208,0.73728814809,0.389830515082,0.47457627923,0.728813571675,0.440677973571,0.796610182993,0.546610178756,0.618644078282,0.692090401561,0.389830515082,0.559322043378,1.0,0.338983056593,0.135593222637,0.610169501867,0.771186453749,0.423728820741,0.389830515082,0.638418078617,0.601694925452,0.118644052858,0.572033908001,0.576271196208,0.313559327348,0.214689257876,0.618644078282,0.567796619793,0.593220349038,0.610169501867,0.381355938667
Rhodoluna,0.196666666667,0.36,0.22,0.16,0.19,0.306666666667,0.04,0.0666666666667,0.213333333333,0.08,0.546666666667,0.373333333333,0.286666666667,0.346666666667,0.573333333333,0.606666666667,0.533333333333,0.306666666667,0.27,0.536666666667,0.12,0.106666666667,0.2,0.506666666667,0.426666666667,0.293333333333,0.613333333333,0.663333333333,0.513333333333,0.543333333333,0.526666666667,0.253333333333,0.253333333333,0.533333333333,0.466666666667,0.293333333333,0.666666666667,0.493333333333,0.56,0.256666666667,0.48,0.56,0.146666666667,0.52,0.266666666667,1.0,0.146666666667,0.586666666667,0.613333333333,0.533333333333,0.206666666667,0.253333333333,0.593333333333,0.12,0.596666666667,0.48,0.546666666667,0.493333333333,0.566666666667,0.506666666667,0.4,0.506666666667,0.526666666667
TBepi149,0.31,0.0,0.37,0.12,0.49,0.36,0.12,0.2,0.2,0.24,0.36,0.2,0.0,0.36,0.49,0.45,0.36,0.4,0.38,0.37,0.28,0.36,0.36,0.24,0.48,0.32,0.4,0.27,0.4,0.47,0.28,0.52,0.52,0.4,0.36,0.35,0.52,0.24,0.52,0.45,0.28,0.42,0.32,0.48,0.32,0.44,1.0,0.44,0.64,0.48,0.54,0.28,0.4,0.36,0.49,0.24,0.32,0.8,0.4,0.2,0.36,0.52,0.56
TBepi2057,0.318681311677,0.57142855887,0.434065924526,0.252747247192,0.318681311677,0.505494494385,0.0934065913537,0.104395602101,0.342490838627,0.164835161212,0.813186817293,0.35164834392,0.197802193455,0.353479849374,0.846153849535,0.620879129211,0.835164838788,0.461538451395,0.521978010506,0.565934075474,0.170329666586,0.161172161293,0.379120870789,0.606227096566,0.670329655597,0.406593397657,0.452380946102,0.505494494385,0.752747236203,0.633699634424,0.417582408405,0.320512817132,0.518315010586,0.644688634183,0.650183139556,0.362637354667,0.670329655597,0.560439548122,0.683150171799,0.324175817051,0.741758225456,0.646520139637,0.190476193616,0.82417582804,0.386446881617,0.48351647289,0.111721612929,1.0,0.710622709657,0.633699634424,0.258241752566,0.358974365737,0.609890118464,0.144688656161,0.60439561309,0.675824160971,0.457875462464,0.540293032081,0.836996333253,0.763736246951,0.450549440647,0.600732602182,0.639194128809
TBepi2754,0.262409211301,0.413975721175,0.334138389972,0.172889533792,0.321748000491,0.402518089349,0.0351050786269,0.115345110563,0.325188226817,0.11552815635,0.609414427043,0.403030617555,0.293103145066,0.267314321169,0.643860540834,0.6071090846,0.597846967745,0.396770968858,0.393824190297,0.583881867249,0.121055621896,0.106761038983,0.305292960042,0.428526568191,0.471520144404,0.362727555799,0.485924554791,0.537538811741,0.586718818337,0.604015869409,0.49450862637,0.279211262885,0.405501477067,0.683999637242,0.439910981701,0.276227875167,0.717256212034,0.437330294716,0.704700305482,0.32456638838,0.523573711246,0.649919615026,0.178966653943,0.597993404375,0.359817386396,0.522987964725,0.117999015863,0.666958850272,1.0,0.448604880754,0.295995785751,0.347097514497,0.59806662269,0.115308501405,0.59867144965,0.517973027384,0.478145884677,0.393787581139,0.603703915709,0.552126267915,0.460282167524,0.655244954344,0.428636395663
TBepi2973,0.226351340897,0.527027034149,0.277027030771,0.297297301315,0.201576570292,0.41891892458,0.0630630549063,0.0945945823594,0.246621624954,0.148648650657,0.783783794375,0.407657654158,0.24324324653,0.307432436587,0.750000010135,0.601351345964,0.756756766983,0.337837842403,0.4358108167,0.462837844092,0.202702691928,0.172297299626,0.216216219138,0.606981981175,0.547297304693,0.256756760226,0.530405412573,0.483108114637,0.716216212381,0.573198196935,0.513513520453,0.453828830457,0.361486491371,0.593468467479,0.764639645468,0.391891897188,0.662162157597,0.540540547845,0.599099102691,0.215090083988,0.722972982743,0.602477481115,0.191441435019,0.75675675347,0.311936936648,0.540540547845,0.143018015446,0.783783794375,0.608108102812,1.0,0.202702691928,0.306306301437,0.556306304815,0.153153150718,0.510135142029,0.621621630022,0.635135130205,0.652027035838,0.709459469047,0.777027024014,0.346846842525,0.459459465668,0.814189186678
TBepi3207,0.244459654951,0.0556558812592,0.348225299861,0.140092342857,0.359531420708,0.41706813692,0.0567589377646,0.200578394943,0.27807882279,0.251704938968,0.361913644981,0.0843361837339,0.0555556033951,0.333734731827,0.417168414784,0.424638671217,0.416767303327,0.55595711763,0.340679182252,0.355671139606,0.223225192222,0.195146556932,0.250401326734,0.139992064993,0.403480069663,0.611813582395,0.528680733031,0.354467805236,0.376504490879,0.305680513225,0.417368970512,0.334938066197,0.278580239889,0.464199566394,0.389591168815,0.278881073481,0.469414015329,0.22342574795,0.549538528769,0.450636776937,0.153981243706,0.505966546805,0.475481242776,0.38949089095,0.40388118112,0.444444827161,0.195246834796,0.500702375605,0.690533372404,0.278580239889,1.0,0.408042295814,0.445347327938,0.250802438191,0.430981482234,0.223626303678,0.336442234159,0.250702160327,0.472724018179,0.23711409307,0.223225192222,0.444845938617,0.348325577725
TBepi3256,0.227143923306,0.157965232223,0.302307341991,0.330459195064,0.43971956696,0.261378915781,0.144814580523,0.108945607079,0.275691077695,0.223167235628,0.315379248565,0.262697916246,0.137254950404,0.241219849842,0.276084803324,0.541312210659,0.269155114604,0.33467211812,0.315300503439,0.302071106613,0.0793763417407,0.123415259245,0.246751773363,0.208855073714,0.295692653382,0.383849233515,0.397846414926,0.235845416573,0.227458903809,0.516300378302,0.418300794694,0.280514295083,0.242164791352,0.555890176589,0.397373944171,0.438617350885,0.570399142494,0.301913616362,0.563548218507,0.365225540668,0.292739652339,0.595361778755,0.319395132336,0.27616354845,0.292660907214,0.294432731368,0.0444326431331,0.27616354845,0.545180623789,0.333963411987,0.34152282642,1.0,0.295456418004,0.284707551465,0.44564521611,0.302464832242,0.503898099415,0.220824548526,0.236947848335,0.481888483804,0.217891214158,0.275848567947,0.346297063399
TBepi3475,0.264367813053,0.413793098692,0.362068961356,0.176245204871,0.327586191637,0.390804593209,0.0747126428194,0.0977011483023,0.289272031158,0.114942527414,0.609195418285,0.419540225063,0.281609192165,0.272030652046,0.626436797397,0.706896566587,0.632183923768,0.367816087726,0.402298845951,0.540229901836,0.126436780156,0.15134099826,0.275862065795,0.409961684943,0.494252867882,0.402298845951,0.507662833245,0.540229878848,0.609195395297,0.628352498525,0.494252867882,0.295019157529,0.381226053089,0.639846739772,0.478927201392,0.275862065795,0.770114933677,0.419540225063,0.714559382591,0.356321834985,0.574712637072,0.714559382591,0.21647510096,0.632183923768,0.392720305831,0.517241373365,0.0996168609239,0.643678176509,0.697318014973,0.478927212886,0.275862065795,0.358237559101,1.0,0.11685825153,0.637931050139,0.505747120624,0.478927212886,0.358237547606,0.599616866671,0.574712637072,0.499999994253,0.565134108447,0.501915706875
TBepi4163,0.25,0.0731707317073,0.280487804878,0.243902439024,0.30487804878,0.323170731707,0.365853658537,0.19512195122,0.170731707317,0.341463414634,0.30487804878,0.0975609756098,0.0731707317073,0.225609756098,0.30487804878,0.463414634146,0.280487804878,0.256097560976,0.286585365854,0.274390243902,0.256097560976,0.15243902439,0.207317073171,0.15243902439,0.317073170732,0.231707317073,0.420731707317,0.237804878049,0.243902439024,0.432926829268,0.353658536585,0.274390243902,0.225609756098,0.396341463415,0.567073170732,0.487804878049,0.414634146341,0.317073170732,0.524390243902,0.323170731707,0.158536585366,0.573170731707,0.280487804878,0.30487804878,0.146341463415,0.219512195122,0.201219512195,0.329268292683,0.451219512195,0.292682926829,0.378048780488,0.481707317073,0.256097560976,1.0,0.408536585366,0.280487804878,0.317073170732,0.317073170732,0.207317073171,0.682926829268,0.170731707317,0.329268292683,0.323170731707
TBepi4208,0.250816300035,0.390471148773,0.342325196744,0.085909936886,0.367152625137,0.390289819226,0.0735334788441,0.10379468388,0.246524622709,0.12240470028,0.597788564895,0.427509864222,0.189024680696,0.233785529963,0.609938376247,0.69353495592,0.573352954176,0.341781232493,0.357860110858,0.583742214043,0.103930671893,0.112287416442,0.281394822631,0.429134427694,0.421094988512,0.366307501887,0.453570038412,0.47579179207,0.585638729152,0.658664743802,0.433199458331,0.179224690028,0.319378161484,0.694252920437,0.404608146105,0.232115624958,0.816800889231,0.451809486927,0.715530062888,0.378479203517,0.555377524117,0.71548473355,0.273286627245,0.573307624839,0.319423478626,0.548781318859,0.0998202875287,0.622178846275,0.775470496455,0.428998439681,0.283547179597,0.394882704332,0.628185757944,0.118294328111,1.0,0.518973419398,0.423943456303,0.404653475443,0.599639762861,0.555150877427,0.421094988512,0.495935737657,0.429179757032
TBhypo2152,0.337349405719,0.638554232254,0.391967876915,0.295180730004,0.362248984633,0.461847396671,0.102409628974,0.0481927722456,0.325301212658,0.149397593961,0.73975905397,0.44979920361,0.16867470286,0.342168682944,0.722891583684,0.683132522485,0.722891583684,0.390361455189,0.534939771926,0.530120494702,0.108433737553,0.120481930614,0.289156633474,0.590361460009,0.534939771926,0.354216876005,0.390361455189,0.462650613558,0.702811245851,0.722891559588,0.414457841312,0.287951814168,0.445783143272,0.699598390352,0.528915675396,0.370281129404,0.747791162597,0.683534149001,0.757429717046,0.319678706498,0.759036162868,0.690763052789,0.193574281773,0.715662667847,0.394377515527,0.426506034374,0.0722891583684,0.746987969807,0.722891559588,0.538955832264,0.211646571365,0.426506022325,0.522891578865,0.144578316737,0.650602401219,1.0,0.421686757149,0.421686757149,0.725301222296,0.755823307369,0.466666673896,0.481927722456,0.555020085663
TBhypo3180,0.171052620672,0.342105267659,0.238421055769,0.215263160727,0.139298238675,0.302631582929,0.0619298166043,0.131578935942,0.226973687197,0.0942105275554,0.500000006579,0.47035087461,0.309210530384,0.213815792287,0.500000006579,0.605263152701,0.513157901489,0.315789477839,0.302631582929,0.475263164148,0.131578935942,0.134868422827,0.15789473892,0.381535083968,0.342105267659,0.250000003289,0.516447375216,0.447368426939,0.493421045966,0.526666664825,0.541578954494,0.323464912151,0.240131582107,0.567324560096,0.54714912562,0.265263161385,0.630526310928,0.344210530845,0.546491230875,0.219298239728,0.476315795741,0.589254389332,0.196929818381,0.499999993421,0.218728068667,0.539473691309,0.0866228037714,0.552631586219,0.655789469155,0.618421047611,0.261052621856,0.354035083606,0.548245612477,0.137017541277,0.512105269896,0.397368426281,1.0,0.437500005757,0.513157901489,0.50157894081,0.390350873557,0.473684216759,0.588815784063
TBhypo3219,0.18359375,0.421875,0.30078125,0.15625,0.25390625,0.28515625,0.078125,0.09375,0.17578125,0.15625,0.703125,0.40625,0.09375,0.296875,0.75390625,0.544921875,0.71875,0.296875,0.3359375,0.55078125,0.140625,0.203125,0.25,0.640625,0.5,0.203125,0.578125,0.52734375,0.671875,0.54296875,0.5,0.296875,0.296875,0.53125,0.703125,0.32421875,0.640625,0.546875,0.609375,0.20703125,0.640625,0.59765625,0.203125,0.703125,0.19140625,0.578125,0.3125,0.78125,0.59375,0.765625,0.2265625,0.234375,0.5,0.1953125,0.56640625,0.546875,0.53125,1.0,0.703125,0.65625,0.234375,0.375,0.771484375
TBhypo3463,0.348837209302,0.56976744186,0.360465116279,0.21511627907,0.337209302326,0.511627906977,0.0523255813953,0.0697674418605,0.351744186047,0.116279069767,0.790697674419,0.348837209302,0.174418604651,0.375,0.813953488372,0.633720930233,0.802325581395,0.441860465116,0.488372093023,0.546511627907,0.116279069767,0.142441860465,0.325581395349,0.584302325581,0.639534883721,0.43023255814,0.456395348837,0.511627906977,0.825581395349,0.639534883721,0.395348837209,0.311046511628,0.456395348837,0.630813953488,0.625,0.348837209302,0.697674418605,0.581395348837,0.686046511628,0.325581395349,0.744186046512,0.654069767442,0.18023255814,0.825581395349,0.433139534884,0.5,0.107558139535,0.895348837209,0.674418604651,0.616279069767,0.25,0.372093023256,0.616279069767,0.104651162791,0.593023255814,0.709302325581,0.453488372093,0.514534883721,1.0,0.744186046512,0.46511627907,0.546511627907,0.642441860465
TBhypo3765,0.270833333333,0.541666666667,0.354166666667,0.270833333333,0.328125,0.416666666667,0.166666666667,0.09375,0.307291666667,0.177083333333,0.739583333333,0.369791666667,0.1875,0.302083333333,0.708333333333,0.604166666667,0.671875,0.333333333333,0.447916666667,0.473958333333,0.151041666667,0.109375,0.307291666667,0.546875,0.598958333333,0.296875,0.458333333333,0.442708333333,0.6875,0.619791666667,0.442708333333,0.302083333333,0.401041666667,0.661458333333,0.677083333333,0.489583333333,0.666666666667,0.578125,0.6875,0.307291666667,0.6875,0.671875,0.192708333333,0.723958333333,0.34375,0.390625,0.0520833333333,0.729166666667,0.604166666667,0.614583333333,0.182291666667,0.447916666667,0.520833333333,0.291666666667,0.526041666667,0.65625,0.4375,0.4375,0.651041666667,1.0,0.385416666667,0.447916666667,0.59375
TBhypo3838,0.373333333333,0.36,0.433333333333,0.266666666667,0.4,0.48,0.106666666667,0.08,0.373333333333,0.12,0.506666666667,0.426666666667,0.426666666667,0.346666666667,0.486666666667,0.726666666667,0.493333333333,0.4,0.573333333333,0.48,0.166666666667,0.173333333333,0.36,0.306666666667,0.533333333333,0.426666666667,0.333333333333,0.466666666667,0.493333333333,0.666666666667,0.346666666667,0.38,0.493333333333,0.686666666667,0.306666666667,0.34,0.693333333333,0.32,0.693333333333,0.38,0.466666666667,0.66,0.2,0.546666666667,0.46,0.4,0.113333333333,0.553333333333,0.693333333333,0.346666666667,0.226666666667,0.493333333333,0.58,0.0933333333333,0.56,0.533333333333,0.4,0.2,0.52,0.493333333333,1.0,0.72,0.406666666667
TBhypo680,0.365853658537,0.365853658537,0.487804878049,0.280487804878,0.378048780488,0.585365853659,0.0731707317073,0.140243902439,0.393292682927,0.182926829268,0.585365853659,0.378048780488,0.426829268293,0.368902439024,0.634146341463,0.634146341463,0.609756097561,0.475609756098,0.609756097561,0.518292682927,0.170731707317,0.173780487805,0.414634146341,0.344512195122,0.591463414634,0.451219512195,0.417682926829,0.5,0.567073170732,0.560975609756,0.414634146341,0.417682926829,0.588414634146,0.594512195122,0.417682926829,0.426829268293,0.59756097561,0.365853658537,0.609756097561,0.353658536585,0.506097560976,0.631097560976,0.225609756098,0.609756097561,0.42987804878,0.463414634146,0.149390243902,0.670731707317,0.719512195122,0.414634146341,0.243902439024,0.378048780488,0.603658536585,0.170731707317,0.5,0.487804878049,0.439024390244,0.283536585366,0.567073170732,0.530487804878,0.658536585366,1.0,0.411585365854
TBhypo9906,0.186046515955,0.453488382639,0.302325588426,0.294573646385,0.232558144943,0.348837217415,0.0930232579773,0.127906979719,0.209302330449,0.151162794213,0.66279070146,0.360465124662,0.213178295655,0.290697681179,0.620155049306,0.614341084054,0.639534898594,0.279069773932,0.401162800027,0.453488382639,0.174418608707,0.180232562331,0.209302330449,0.534883733369,0.468992255093,0.232558144943,0.503875976834,0.422480626104,0.666666678295,0.550387605823,0.406976753651,0.375968997116,0.337209310168,0.556201559447,0.674418620335,0.282945739138,0.622093037723,0.465116289886,0.538759698576,0.220930237696,0.581395362358,0.579457362313,0.209302330449,0.689922492789,0.261627913061,0.457364347846,0.16279070146,0.689922492789,0.573643420317,0.705426365242,0.255813959438,0.317829449252,0.521317837705,0.15503875942,0.492248069587,0.55232559424,0.538759698576,0.573643408689,0.637596910177,0.647286829007,0.352713182621,0.39922481161,1.0
